51266;Sumatera Selatan;Kabupaten Lahat;Kikim Tengah;Maspura;31452;42000;UExNMjAzMTk=;KIKIM TENGAH, LAHAT
51267;Sumatera Selatan;Kabupaten Lahat;Kikim Tengah;Muara Lingsing;31452;42000;UExNMjAzMTk=;KIKIM TENGAH, LAHAT
51268;Sumatera Selatan;Kabupaten Lahat;Kikim Tengah;Purbamas;31452;42000;UExNMjAzMTk=;KIKIM TENGAH, LAHAT
51269;Sumatera Selatan;Kabupaten Lahat;Kikim Tengah;Sukaraja;31452;42000;UExNMjAzMTk=;KIKIM TENGAH, LAHAT
51270;Sumatera Selatan;Kabupaten Lahat;Kikim Tengah;Sungai Laru;31452;42000;UExNMjAzMTk=;KIKIM TENGAH, LAHAT
51271;Sumatera Selatan;Kabupaten Lahat;Kikim Tengah;Tanjung Aur;31452;42000;UExNMjAzMTk=;KIKIM TENGAH, LAHAT
51272;Sumatera Selatan;Kabupaten Lahat;Kikim Tengah;Tanjung Baru;31452;42000;UExNMjAzMTk=;KIKIM TENGAH, LAHAT
51273;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Banuayu;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51274;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Beringin Jaya;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51275;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Jagabaya;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51276;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Karang Cahaya;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51277;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Keban Agung;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51278;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Keban Agung Sp I;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51279;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Keban Raya;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51280;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Lubuk Lungkang;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51281;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Nanjungan;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51282;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Padang Bindu;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51283;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Pagar Jati;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51284;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Pagardin;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51285;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Pandan Arang;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51286;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Pulau Beringin;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51287;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Sirah Pulau;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51288;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Tanjung Alam;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51289;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Tanjung Beringin;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51290;Sumatera Selatan;Kabupaten Lahat;Kikim Selatan;Tanjung Kurung;31452;42000;UExNMjAzMTg=;KIKIM SELATAN, LAHAT
51291;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Babat Baru;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51292;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Bandarjaya;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51293;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Darma Raharja;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51294;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Jajaran Baru;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51295;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Jajaran Lama;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51296;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Lubuk Seketi;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51297;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Mekar Jaya;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51298;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Penantian;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51299;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Purnamasari;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51300;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Purwo Rejo;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51301;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Saung Naga;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51302;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Sidomakmur;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51303;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Singapura;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51304;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Suka Bakti;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51305;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Suka Merindu;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51306;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Sukarami;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51307;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Ulak Bandung;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51308;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Wanaraya;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51309;Sumatera Selatan;Kabupaten Lahat;Kikim Barat;Wonorejo;31452;42000;UExNMjAzMTc=;KIKIM BARAT, LAHAT
51310;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Belle;85575;87000;S09FMjA3MTU=;KIE,SOE
51311;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Boti;85575;87000;S09FMjA3MTU=;KIE,SOE
51312;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Enonapi;85575;87000;S09FMjA3MTU=;KIE,SOE
51313;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Fallas;85575;87000;S09FMjA3MTU=;KIE,SOE
51314;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Fatukusi;85575;87000;S09FMjA3MTU=;KIE,SOE
51315;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Fatuulan;85575;87000;S09FMjA3MTU=;KIE,SOE
51316;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Naile'u;85575;87000;S09FMjA3MTU=;KIE,SOE
51317;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Napi;85575;87000;S09FMjA3MTU=;KIE,SOE
51318;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Nekmese;85575;87000;S09FMjA3MTU=;KIE,SOE
51319;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Oenai;85575;87000;S09FMjA3MTU=;KIE,SOE
51320;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Oinlasi;85575;87000;S09FMjA3MTU=;KIE,SOE
51321;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Pili;85575;87000;S09FMjA3MTU=;KIE,SOE
51322;Nusa Tenggara Timur (NTT);Kabupaten Timor Tengah Selatan;Kie (Ki'e);Tesi Ayofanu;85575;87000;S09FMjA3MTU=;KIE,SOE
51323;Banten;Kabupaten Serang;Kibin;Barengkok;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51324;Banten;Kabupaten Serang;Kibin;Ciagel;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51325;Banten;Kabupaten Serang;Kibin;Cijeruk;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51326;Banten;Kabupaten Serang;Kibin;Ketos;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51327;Banten;Kabupaten Serang;Kibin;Kibin;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51328;Banten;Kabupaten Serang;Kibin;Nagara;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51329;Banten;Kabupaten Serang;Kibin;Nambo Ilir;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51330;Banten;Kabupaten Serang;Kibin;Sukamaju;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51331;Banten;Kabupaten Serang;Kibin;Tambak;42185;14000;Q0xHMjA1MTE=;KIBIN,BAROS
51332;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Cibeber;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51333;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Ciracas;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51334;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Gardu;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51335;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Kiarapedes;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51336;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Margaluyu;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51337;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Mekarjaya;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51338;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Parakan Garokgek;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51339;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Pusakamulya;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51340;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Sumbersari;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51341;Jawa Barat;Kabupaten Purwakarta;Kiarapedes;Taringgul Landeuh;41175;18000;QkRPMjA4MjE=;KIARAPEDES,PURWAKARTA
51342;Jawa Barat;Kota Bandung;Kiaracondong;Babakan Sari;40283;11000;QkRPMTAwNTU=;KIARACONDONG,BANDUNG
51343;Jawa Barat;Kota Bandung;Kiaracondong;Babakan Surabaya;40281;11000;QkRPMTAwNTU=;KIARACONDONG,BANDUNG
51344;Jawa Barat;Kota Bandung;Kiaracondong;Cicaheum;40282;11000;QkRPMTAwNTU=;KIARACONDONG,BANDUNG
51345;Jawa Barat;Kota Bandung;Kiaracondong;Kebon Kangkung;40284;11000;QkRPMTAwNTU=;KIARACONDONG,BANDUNG
51346;Jawa Barat;Kota Bandung;Kiaracondong;Kebun Jayanti;40281;11000;QkRPMTAwNTU=;KIARACONDONG,BANDUNG
51347;Jawa Barat;Kota Bandung;Kiaracondong;Sukapura;40285;11000;QkRPMTAwNTU=;KIARACONDONG,BANDUNG
51348;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Angar;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51349;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Artafela;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51350;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Kelaba;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51351;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Kian Darat;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51352;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Kileser;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51353;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Kilga Kilwouw;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51354;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Kilga Watubau;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51355;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Rumfakar;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51356;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Rumoga;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51357;Maluku;Kabupaten Seram Bagian Timur;Kian Darat;Watu Watu;97594;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51358;Papua;Kabupaten Boven Digoel;Ki;Metto;99661;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51359;Papua;Kabupaten Boven Digoel;Ki;Obinangge;99661;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51360;Papua;Kabupaten Boven Digoel;Ki;Ujungkia;99661;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51361;Papua;Kabupaten Boven Digoel;Ki;Watemu;99661;170000;QU1RMjA3MDM=;SERAM TIMUR,DATARAN HUNIMOA
51362;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Geliting;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51363;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Ian Tena;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51364;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Kopong;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51365;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Namangkewa;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51366;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Seusina;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51367;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Umagera;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51368;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Waiara;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51369;Nusa Tenggara Timur (NTT);Kabupaten Sikka;Kewapante;Wairkoja;86181;131000;S09FMjA1MDI=;KEWAPANTE,MAUMERE
51370;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Asan Nicah;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51371;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Cot Kreh;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51372;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Cot Nuran;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51373;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Dayah Keumala;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51374;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Jijiem;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51375;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Kumbang;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51376;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Mesjid Nicah;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51377;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Paku;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51378;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Paloh Teungoh;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51379;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Papeuen Nicah;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51380;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Pulo Baro;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51381;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Pulo Cahi (Pecahi);24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51382;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Pulo Pante;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51383;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Pulo Seupeng;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51384;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Rheng;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51385;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Sagoe;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51386;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;Tunong;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51387;Nanggroe Aceh Darussalam (NAD);Kabupaten Pidie;Keumala;U Gadeng;24165;64000;QlRKMjA0MTU=;PIDIE,SIGLI
51388;Nanggroe Aceh Darussalam (NAD);Kabupaten Aceh Jaya;Keude Panga;Alue Abet;23653;;;
51389;Nanggroe Aceh Darussalam (NAD);Kabupaten Aceh Jaya;Keude Panga;Alue Pande;23653;;;
51390;Nanggroe Aceh Darussalam (NAD);Kabupaten Aceh Jaya;Keude Panga;Alue Raya;23653;;;
