15547;Sumatera Utara;Kabupaten Tapanuli Utara;Sipoholon;Sipahutar;22452;50000;TUVTMjEwMTQ=;SIPOHOLON,TARUTUNG
15548;Sumatera Utara;Kabupaten Tapanuli Utara;Sipoholon;Sipoholon;22452;50000;TUVTMjEwMTQ=;SIPOHOLON,TARUTUNG
15549;Sumatera Utara;Kabupaten Tapanuli Utara;Sipoholon;Situmeang Habinsaran;22452;50000;TUVTMjEwMTQ=;SIPOHOLON,TARUTUNG
15550;Sumatera Utara;Kabupaten Tapanuli Utara;Sipoholon;Situmeang Hasundutan;22452;50000;TUVTMjEwMTQ=;SIPOHOLON,TARUTUNG
15551;Sumatera Utara;Kabupaten Tapanuli Utara;Sipoholon;Tapian Nauli;22452;50000;TUVTMjEwMTQ=;SIPOHOLON,TARUTUNG
15552;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Baja Dolok;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15553;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Bartong;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15554;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Buluh Duri;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15555;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Damak Kurat;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15556;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Gunung Manako;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15557;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Gunung Pane;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15558;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Mariah Nagur;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15559;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Marjanji;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15560;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Marubun;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15561;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Naga Raja;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15562;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Nagur Pane;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15563;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Parlambean;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15564;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Pispis;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15565;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Rimbun;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15566;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Serbananti;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15567;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Sibarau (Sibangu);20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15568;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Silau Padang;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15569;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Simalas;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15570;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Sipispis;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15571;Sumatera Utara;Kabupaten Serdang Bedagai;Sipispis;Tinokkah;20992;50000;TUVTMjIzMDc=;SIPISPIS,SEI RAMPAH
15572;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Aek Batang Paya;22742;40000;TUVTMjI0MDA=;SIPIROK
15573;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Bagas Lombang;22742;40000;TUVTMjI0MDA=;SIPIROK
15574;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Baringin;22742;40000;TUVTMjI0MDA=;SIPIROK
15575;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Barnang Koling;22742;40000;TUVTMjI0MDA=;SIPIROK
15576;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Batang Tura;22742;40000;TUVTMjI0MDA=;SIPIROK
15577;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Batang Tura Julu;22742;40000;TUVTMjI0MDA=;SIPIROK
15578;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Batu Satail;22742;40000;TUVTMjI0MDA=;SIPIROK
15579;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Bulu Mario;22742;40000;TUVTMjI0MDA=;SIPIROK
15580;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Bunga Bondar;22742;40000;TUVTMjI0MDA=;SIPIROK
15581;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Dolok Sordang;22742;40000;TUVTMjI0MDA=;SIPIROK
15582;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Dolok Sordang Julu;22742;40000;TUVTMjI0MDA=;SIPIROK
15583;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Hasang Marsada;22742;40000;TUVTMjI0MDA=;SIPIROK
15584;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Hutasuhut;22742;40000;TUVTMjI0MDA=;SIPIROK
15585;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Janji Mauli;22742;40000;TUVTMjI0MDA=;SIPIROK
15586;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Kilang Papan;22742;40000;TUVTMjI0MDA=;SIPIROK
15587;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Luat Lombang;22742;40000;TUVTMjI0MDA=;SIPIROK
15588;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Marsada;22742;40000;TUVTMjI0MDA=;SIPIROK
15589;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Padang Bujur;22742;40000;TUVTMjI0MDA=;SIPIROK
15590;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Pahae Aek Sagala;22742;40000;TUVTMjI0MDA=;SIPIROK
15591;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Panaungan;22742;40000;TUVTMjI0MDA=;SIPIROK
15592;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Pangaribuan;22742;40000;TUVTMjI0MDA=;SIPIROK
15593;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Pangurabaan;22742;40000;TUVTMjI0MDA=;SIPIROK
15594;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Paran Dolok Mardomu;22742;40000;TUVTMjI0MDA=;SIPIROK
15595;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Paran Julu;22742;40000;TUVTMjI0MDA=;SIPIROK
15596;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Paran Padang;22742;40000;TUVTMjI0MDA=;SIPIROK
15597;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Parau Sorat;22742;40000;TUVTMjI0MDA=;SIPIROK
15598;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Pargarutan;22742;40000;TUVTMjI0MDA=;SIPIROK
15599;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Pasar Sipirok;22742;40000;TUVTMjI0MDA=;SIPIROK
15600;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Ramba Sihosur;22742;40000;TUVTMjI0MDA=;SIPIROK
15601;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Saba Batang Miha;22742;40000;TUVTMjI0MDA=;SIPIROK
15602;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Sampean;22742;40000;TUVTMjI0MDA=;SIPIROK
15603;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Sarogodung;22742;40000;TUVTMjI0MDA=;SIPIROK
15604;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Siala Gundi;22742;40000;TUVTMjI0MDA=;SIPIROK
15605;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Sialaman;22742;40000;TUVTMjI0MDA=;SIPIROK
15606;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Sibadoar;22742;40000;TUVTMjI0MDA=;SIPIROK
15607;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Simaninggir;22742;40000;TUVTMjI0MDA=;SIPIROK
15608;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Sipirok Godang;22742;40000;TUVTMjI0MDA=;SIPIROK
15609;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Situmba;22742;40000;TUVTMjI0MDA=;SIPIROK
15610;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Situmba Julu;22742;40000;TUVTMjI0MDA=;SIPIROK
15611;Sumatera Utara;Kabupaten Tapanuli Selatan;Sipirok;Tolang;22742;40000;TUVTMjI0MDA=;SIPIROK
15612;Gorontalo;Kota Gorontalo;Sipatana;Bulotadaa Barat;96124;50000;R1RPMTAwMDA=;GORONTALO
15613;Gorontalo;Kota Gorontalo;Sipatana;Bulotadaa Timur;96121;50000;R1RPMTAwMDA=;GORONTALO
15614;Gorontalo;Kota Gorontalo;Sipatana;Molosifat U (Molosipat U);96126;50000;R1RPMTAwMDA=;GORONTALO
15615;Gorontalo;Kota Gorontalo;Sipatana;Tanggikiki;96126;50000;R1RPMTAwMDA=;GORONTALO
15616;Gorontalo;Kota Gorontalo;Sipatana;Tapa;96125;50000;R1RPMTAwMDA=;GORONTALO
15617;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Aek Nauli I;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15618;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Aek Nauli II;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15619;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Aek Nauli III;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15620;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Aek Nauli IV;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15621;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Onan Runggu I;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15622;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Onan Runggu II;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15623;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Onan Runggu III;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15624;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Onan Runggu IV;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15625;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sabungan Nihuta I;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15626;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sabungan Nihuta II;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15627;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sabungan Nihuta III;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15628;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sabungan Nihuta IV;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15629;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sabungan Nihuta V;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15630;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Siabal Abal I;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15631;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Siabal Abal II;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15632;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Siabal Abal III;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15633;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Siabal Abal IV;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15634;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Siabal-abal V;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15635;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Siabal-abal VI;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15636;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sipahutar I;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15637;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sipahutar II;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15638;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Sipahutar III;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15639;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Tapian Nauli I;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15640;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Tapian Nauli II;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15641;Sumatera Utara;Kabupaten Tapanuli Utara;Sipahutar;Tapian Nauli III;22471;50000;TUVTMjEwMTU=;SIPAHUTAR,TARUTUNG
15642;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Bahari Makmur;93756;;;
15643;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Gunung Jaya;93756;;;
15644;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Karya Jaya;93756;;;
15645;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Kumbewaha;93756;;;
15646;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Kuraa;93756;;;
15647;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Labuandiri;93756;;;
15648;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Manuru;93756;;;
15649;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Matanauwe;93756;;;
15650;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Sampuabalo;93756;;;
15651;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Sumber Sari;93756;;;
15652;Sulawesi Tenggara;Kabupaten Buton;Siontapia (Siontapina);Walompo;93756;;;
15653;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Kamoali;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15654;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Katampe;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15655;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Lalole;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15656;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Lamaninggara;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15657;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Mbanua;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15658;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Mokobeau;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15659;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Molona;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15660;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu Barat;Watuampara;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15661;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Batuawu;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15662;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Biwinapada;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15663;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Kaimbulawa;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15664;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Karae;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15665;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Lapara;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15666;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Lontoi;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15667;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Nggulanggula;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15668;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Tongali;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15669;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Waindawula;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15670;Sulawesi Tenggara;Kabupaten Buton Selatan;Siompu;Wakinamboro;93752;83000;S0RJMjA2MTI=;SIOMPU,PASAR WAJO
15671;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Airapa;22988;;;
15672;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Banjar Aur Utara;22988;;;
15673;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Bintungan Bejangkar Baru;22988;;;
15674;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Kampung Kapas II;22988;;;
15675;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Pasir Putih;22988;;;
15676;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Sido Makmur;22988;;;
15677;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Sinunukan I;22988;;;
15678;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Sinunukan I Central;22988;;;
15679;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Sinunukan II;22988;;;
15680;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Sinunukan III;22988;;;
15681;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Sinunukan IV;22988;;;
15682;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Suka Damai;22988;;;
15683;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Wido Daren;22988;;;
15684;Sumatera Utara;Kabupaten Mandailing Natal;Sinunukan;Wono Sari;22988;;;
15685;Sumatera Barat;Kabupaten Padang Pariaman;Sintuk/Sintuak Toboh Gadang;Sintuk/Sintuak;25582;;;
15686;Sumatera Barat;Kabupaten Padang Pariaman;Sintuk/Sintuak Toboh Gadang;Toboh Gadang;25582;;;
15687;Kalimantan Barat;Kabupaten Sintang;Sintang;Anggah Jaya;78617;45000;UE5LMTA0MDA=;SINTANG,KAB.SINTANG
15688;Kalimantan Barat;Kabupaten Sintang;Sintang;Baning Kota;78612;45000;UE5LMTA0MDA=;SINTANG,KAB.SINTANG
15689;Kalimantan Barat;Kabupaten Sintang;Sintang;Kapuas Kanan Hilir;78613;45000;UE5LMTA0MDA=;SINTANG,KAB.SINTANG
15690;Kalimantan Barat;Kabupaten Sintang;Sintang;Kapuas Kanan Hulu;78614;45000;UE5LMTA0MDA=;SINTANG,KAB.SINTANG
15691;Kalimantan Barat;Kabupaten Sintang;Sintang;Kapuas Kiri Hilir;78615;45000;UE5LMTA0MDA=;SINTANG,KAB.SINTANG
15692;Kalimantan Barat;Kabupaten Sintang;Sintang;Kapuas Kiri Hulu;78616;45000;UE5LMTA0MDA=;SINTANG,KAB.SINTANG
